ZIP,CBSA,CBSA Title,State,Locale
27497,24660,"Greensboro-High Point, NC",NC,Greensboro-High Point
27498,24660,"Greensboro-High Point, NC",NC,Greensboro-High Point
27499,24660,"Greensboro-High Point, NC",NC,Greensboro-High Point
27201,15500,"Burlington, NC",NC,Burlington
27202,15500,"Burlington, NC",NC,Burlington
27215,15500,"Burlington, NC",NC,Burlington
27216,15500,"Burlington, NC",NC,Burlington
27217,15500,"Burlington, NC",NC,Burlington
27243,15500,"Burlington, NC",NC,Burlington
27244,15500,"Burlington, NC",NC,Burlington
27249,15500,"Burlington, NC",NC,Burlington
27253,15500,"Burlington, NC",NC,Burlington
27258,15500,"Burlington, NC",NC,Burlington
27298,15500,"Burlington, NC",NC,Burlington
27302,15500,"Burlington, NC",NC,Burlington
27340,15500,"Burlington, NC",NC,Burlington
27344,15500,"Burlington, NC",NC,Burlington
27349,15500,"Burlington, NC",NC,Burlington
27359,15500,"Burlington, NC",NC,Burlington
27207,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27208,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27213,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27231,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27243,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27252,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27256,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27278,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27291,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27298,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27302,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27305,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27312,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27314,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27325,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27330,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27332,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27343,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27344,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27349,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27355,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27502,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27503,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27510,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27514,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27515,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27516,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27517,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27519,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27523,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27540,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27541,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27559,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27560,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27562,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27565,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27572,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27573,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27574,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27583,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27599,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27613,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27617,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27701,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27702,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27703,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27704,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27705,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27706,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27707,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27708,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27709,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27710,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27712,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27713,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27715,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27717,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27722,20500,"Durham-Chapel Hill, NC",NC,Durham-Chapel Hill
27208,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27209,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27242,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27252,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27259,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27281,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27325,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27330,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27341,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27356,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27376,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28315,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28326,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28327,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28347,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28350,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28370,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28373,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28374,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28387,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28388,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
28394,38240,"Pinehurst-Southern Pines, NC",NC,Pinehurst-Southern Pines
27229,40460,"Rockingham, NC",NC,Rockingham
27281,40460,"Rockingham, NC",NC,Rockingham
27306,40460,"Rockingham, NC",NC,Rockingham
28330,40460,"Rockingham, NC",NC,Rockingham
28338,40460,"Rockingham, NC",NC,Rockingham
28345,40460,"Rockingham, NC",NC,Rockingham
28347,40460,"Rockingham, NC",NC,Rockingham
28351,40460,"Rockingham, NC",NC,Rockingham
28363,40460,"Rockingham, NC",NC,Rockingham
28367,40460,"Rockingham, NC",NC,Rockingham
28379,40460,"Rockingham, NC",NC,Rockingham
28380,40460,"Rockingham, NC",NC,Rockingham
27330,11360,"Anderson Creek, NC",NC,Anderson Creek
27332,11360,"Anderson Creek, NC",NC,Anderson Creek
27501,11360,"Anderson Creek, NC",NC,Anderson Creek
27504,11360,"Anderson Creek, NC",NC,Anderson Creek
27505,11360,"Anderson Creek, NC",NC,Anderson Creek
27506,11360,"Anderson Creek, NC",NC,Anderson Creek
27521,11360,"Anderson Creek, NC",NC,Anderson Creek
27526,11360,"Anderson Creek, NC",NC,Anderson Creek
27540,11360,"Anderson Creek, NC",NC,Anderson Creek
27543,11360,"Anderson Creek, NC",NC,Anderson Creek
27546,11360,"Anderson Creek, NC",NC,Anderson Creek
27552,11360,"Anderson Creek, NC",NC,Anderson Creek
27592,11360,"Anderson Creek, NC",NC,Anderson Creek
28323,11360,"Anderson Creek, NC",NC,Anderson Creek
28326,11360,"Anderson Creek, NC",NC,Anderson Creek
28334,11360,"Anderson Creek, NC",NC,Anderson Creek
28339,11360,"Anderson Creek, NC",NC,Anderson Creek
28356,11360,"Anderson Creek, NC",NC,Anderson Creek
28368,11360,"Anderson Creek, NC",NC,Anderson Creek
28390,11360,"Anderson Creek, NC",NC,Anderson Creek
27330,41820,"Sanford, NC",NC,Sanford
27331,41820,"Sanford, NC",NC,Sanford
27332,41820,"Sanford, NC",NC,Sanford
27505,41820,"Sanford, NC",NC,Sanford
28326,41820,"Sanford, NC",NC,Sanford
28355,41820,"Sanford, NC",NC,Sanford
27501,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27502,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27504,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27508,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27511,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27512,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27513,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27518,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27519,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27520,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27522,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27523,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27524,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27525,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27526,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27527,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27528,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27529,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27537,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27539,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27540,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27542,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27544,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27545,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27549,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27555,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27557,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27560,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27562,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27568,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27569,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27571,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27576,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27577,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27587,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27588,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27589,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27591,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27592,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27593,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27596,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27597,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27601,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27602,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27603,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27604,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27605,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27606,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27607,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27608,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27609,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27610,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27611,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27612,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27613,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27614,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27615,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27616,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27617,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27619,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27620,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27622,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27623,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27624,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27627,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27628,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27629,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27636,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27640,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27656,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27658,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27661,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27675,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27676,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27690,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27697,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27699,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27703,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27713,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27816,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27863,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27882,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
28334,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
28366,39580,"Raleigh-Cary, NC",NC,Raleigh-Cary
27507,25780,"Henderson, NC",NC,Henderson
27536,25780,"Henderson, NC",NC,Henderson
27537,25780,"Henderson, NC",NC,Henderson
27544,25780,"Henderson, NC",NC,Henderson
27553,25780,"Henderson, NC",NC,Henderson
27556,25780,"Henderson, NC",NC,Henderson
27563,25780,"Henderson, NC",NC,Henderson
27565,25780,"Henderson, NC",NC,Henderson
27584,25780,"Henderson, NC",NC,Henderson
27524,24140,"Goldsboro, NC",NC,Goldsboro
27530,24140,"Goldsboro, NC",NC,Goldsboro
27531,24140,"Goldsboro, NC",NC,Goldsboro
27532,24140,"Goldsboro, NC",NC,Goldsboro
27533,24140,"Goldsboro, NC",NC,Goldsboro
27534,24140,"Goldsboro, NC",NC,Goldsboro
27542,24140,"Goldsboro, NC",NC,Goldsboro
27569,24140,"Goldsboro, NC",NC,Goldsboro
27830,24140,"Goldsboro, NC",NC,Goldsboro
27851,24140,"Goldsboro, NC",NC,Goldsboro
27863,24140,"Goldsboro, NC",NC,Goldsboro
27883,24140,"Goldsboro, NC",NC,Goldsboro
28333,24140,"Goldsboro, NC",NC,Goldsboro
28365,24140,"Goldsboro, NC",NC,Goldsboro
28551,24140,"Goldsboro, NC",NC,Goldsboro
28578,24140,"Goldsboro, NC",NC,Goldsboro
27542,48980,"Wilson, NC",NC,Wilson
27557,48980,"Wilson, NC",NC,Wilson
27803,48980,"Wilson, NC",NC,Wilson
27807,48980,"Wilson, NC",NC,Wilson
27813,48980,"Wilson, NC",NC,Wilson
27822,48980,"Wilson, NC",NC,Wilson
27829,48980,"Wilson, NC",NC,Wilson
27830,48980,"Wilson, NC",NC,Wilson
27851,48980,"Wilson, NC",NC,Wilson
27852,48980,"Wilson, NC",NC,Wilson
27873,48980,"Wilson, NC",NC,Wilson
27880,48980,"Wilson, NC",NC,Wilson
27883,48980,"Wilson, NC",NC,Wilson
27888,48980,"Wilson, NC",NC,Wilson
27893,48980,"Wilson, NC",NC,Wilson
27894,48980,"Wilson, NC",NC,Wilson
27895,48980,"Wilson, NC",NC,Wilson
27896,48980,"Wilson, NC",NC,Wilson
27557,40580,"Rocky Mount, NC",NC,Rocky Mount
27597,40580,"Rocky Mount, NC",NC,Rocky Mount
27801,40580,"Rocky Mount, NC",NC,Rocky Mount
27802,40580,"Rocky Mount, NC",NC,Rocky Mount
27803,40580,"Rocky Mount, NC",NC,Rocky Mount
27804,40580,"Rocky Mount, NC",NC,Rocky Mount
27807,40580,"Rocky Mount, NC",NC,Rocky Mount
27809,40580,"Rocky Mount, NC",NC,Rocky Mount
27812,40580,"Rocky Mount, NC",NC,Rocky Mount
27815,40580,"Rocky Mount, NC",NC,Rocky Mount
27816,40580,"Rocky Mount, NC",NC,Rocky Mount
27819,40580,"Rocky Mount, NC",NC,Rocky Mount
27822,40580,"Rocky Mount, NC",NC,Rocky Mount
27829,40580,"Rocky Mount, NC",NC,Rocky Mount
27834,40580,"Rocky Mount, NC",NC,Rocky Mount
27843,40580,"Rocky Mount, NC",NC,Rocky Mount
27852,40580,"Rocky Mount, NC",NC,Rocky Mount
27856,40580,"Rocky Mount, NC",NC,Rocky Mount
27864,40580,"Rocky Mount, NC",NC,Rocky Mount
27868,40580,"Rocky Mount, NC",NC,Rocky Mount
27878,40580,"Rocky Mount, NC",NC,Rocky Mount
27880,40580,"Rocky Mount, NC",NC,Rocky Mount
27881,40580,"Rocky Mount, NC",NC,Rocky Mount
27882,40580,"Rocky Mount, NC",NC,Rocky Mount
27886,40580,"Rocky Mount, NC",NC,Rocky Mount
27891,40580,"Rocky Mount, NC",NC,Rocky Mount
27896,40580,"Rocky Mount, NC",NC,Rocky Mount
27805,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27820,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27823,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27831,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27832,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27839,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27842,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27843,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27844,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27845,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27850,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27853,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27855,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27862,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27866,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27867,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27869,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27870,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27874,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27876,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27877,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27887,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27890,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27891,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27897,40260,"Roanoke Rapids, NC",NC,Roanoke Rapids
27806,47820,"Washington, NC",NC,Washington
27808,47820,"Washington, NC",NC,Washington
27810,47820,"Washington, NC",NC,Washington
27814,47820,"Washington, NC",NC,Washington
27817,47820,"Washington, NC",NC,Washington
27821,47820,"Washington, NC",NC,Washington
27834,47820,"Washington, NC",NC,Washington
27837,47820,"Washington, NC",NC,Washington
27860,47820,"Washington, NC",NC,Washington
27865,47820,"Washington, NC",NC,Washington
27871,47820,"Washington, NC",NC,Washington
27889,47820,"Washington, NC",NC,Washington
27962,47820,"Washington, NC",NC,Washington
28586,47820,"Washington, NC",NC,Washington
27811,24780,"Greenville, NC",NC,Greenville
27812,24780,"Greenville, NC",NC,Greenville
27817,24780,"Greenville, NC",NC,Greenville
27827,24780,"Greenville, NC",NC,Greenville
27828,24780,"Greenville, NC",NC,Greenville
27829,24780,"Greenville, NC",NC,Greenville
27833,24780,"Greenville, NC",NC,Greenville
27834,24780,"Greenville, NC",NC,Greenville
27835,24780,"Greenville, NC",NC,Greenville
27836,24780,"Greenville, NC",NC,Greenville
27837,24780,"Greenville, NC",NC,Greenville
27852,24780,"Greenville, NC",NC,Greenville
27858,24780,"Greenville, NC",NC,Greenville
27871,24780,"Greenville, NC",NC,Greenville
27879,24780,"Greenville, NC",NC,Greenville
27884,24780,"Greenville, NC",NC,Greenville
27886,24780,"Greenville, NC",NC,Greenville
27888,24780,"Greenville, NC",NC,Greenville
27889,24780,"Greenville, NC",NC,Greenville
28513,24780,"Greenville, NC",NC,Greenville
28530,24780,"Greenville, NC",NC,Greenville
28586,24780,"Greenville, NC",NC,Greenville
28590,24780,"Greenville, NC",NC,Greenville
27906,21020,"Elizabeth City, NC",NC,Elizabeth City
27907,21020,"Elizabeth City, NC",NC,Elizabeth City
27909,21020,"Elizabeth City, NC",NC,Elizabeth City
27915,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27920,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27936,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27943,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27948,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27949,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27953,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27954,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27959,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27968,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27978,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27981,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
27982,28620,"Kill Devil Hills, NC",NC,Kill Devil Hills
28001,10620,"Albemarle, NC",NC,Albemarle
28002,10620,"Albemarle, NC",NC,Albemarle
28009,10620,"Albemarle, NC",NC,Albemarle
28071,10620,"Albemarle, NC",NC,Albemarle
28097,10620,"Albemarle, NC",NC,Albemarle
28107,10620,"Albemarle, NC",NC,Albemarle
28109,10620,"Albemarle, NC",NC,Albemarle
28124,10620,"Albemarle, NC",NC,Albemarle
28127,10620,"Albemarle, NC",NC,Albemarle
28128,10620,"Albemarle, NC",NC,Albemarle
28129,10620,"Albemarle, NC",NC,Albemarle
28137,10620,"Albemarle, NC",NC,Albemarle
28163,10620,"Albemarle, NC",NC,Albemarle
28017,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28020,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28021,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28038,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28040,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28042,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28073,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28086,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28089,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28090,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28114,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28136,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28150,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28151,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28152,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28168,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28169,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28612,43140,"Shelby-Kings Mountain, NC",NC,Shelby-Kings Mountain
28018,22580,"Forest City, NC",NC,Forest City
28019,22580,"Forest City, NC",NC,Forest City
28020,22580,"Forest City, NC",NC,Forest City
28024,22580,"Forest City, NC",NC,Forest City
28040,22580,"Forest City, NC",NC,Forest City
28043,22580,"Forest City, NC",NC,Forest City
28074,22580,"Forest City, NC",NC,Forest City
28076,22580,"Forest City, NC",NC,Forest City
28114,22580,"Forest City, NC",NC,Forest City
28139,22580,"Forest City, NC",NC,Forest City
28150,22580,"Forest City, NC",NC,Forest City
28160,22580,"Forest City, NC",NC,Forest City
28167,22580,"Forest City, NC",NC,Forest City
28711,22580,"Forest City, NC",NC,Forest City
28720,22580,"Forest City, NC",NC,Forest City
28746,22580,"Forest City, NC",NC,Forest City
28752,22580,"Forest City, NC",NC,Forest City
28756,22580,"Forest City, NC",NC,Forest City
28037,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28090,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28092,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28168,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28601,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28602,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28603,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28605,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28606,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28609,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28610,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28611,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28612,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28613,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28619,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28624,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28625,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28628,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28630,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28633,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28636,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28637,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28638,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28641,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28645,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28647,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
28650,25860,"Hickory-Lenoir-Morganton, NC",NC,Hickory-Lenoir-Morganton
